full_text,created_at,id
@BRKsEDU @andr3huayra Aguardo ansioso por esse vídeo ❤️ https://t.co/4x530yQ4qF,2023-04-07 19:49:17+00:00,1644427143865139200
@BRKsEDU @andr3huayra Boa 👍🏻 https://t.co/9TrKbGejtN,2023-04-07 15:31:35+00:00,1644362292321042433
"@BRKsEDU @andr3huayra Melhor adaptação já feita, único filme que vai ser capaz de superar esse filme talvez seja o filme da Barbie",2023-04-07 14:10:59+00:00,1644342008205524992
