full_text,created_at,id
"@cellbit @Little_No_One @OrdemParanormal LANGE MANDA LOGO ESSE JOGO, TO FICANDO MALUCO SEM CONTEUDO DE RPG, TA TD MUNDO ENLOUQUECENDO O FANDOM MT CAOTICOAAAAAAAAAAA",2023-04-13 01:55:58+00:00,1646331360976437248
"@cellbit @Little_No_One @OrdemParanormal Nn lembro se vc respondeu essa já mas, essa hq do financiamento é a msm da pré venda?",2023-04-07 09:48:10+00:00,1644275868435378178
