full_text,created_at,id
"@BRKsEDU @VitorIssui Edu, vc não se interessa em fazer um daqueles vídeos ""console x como você nunca viu"" com o xbox 360? É um videogame muito icônico.",2023-04-26 00:08:06+00:00,1651015257265958913
@BRKsEDU @VitorIssui 😝 https://t.co/uCJSYu0cVY,2023-04-25 23:36:02+00:00,1651007186305261569
@BRKsEDU Acertou 🤣🤣🤣,2023-04-25 23:17:06+00:00,1651002424839249920
