id,userID,created_at,full_text,favorite_count,retweet_count
1603120861153738755,BRKsEDU,2022-12-14 20:12:52+00:00,"Copa 2022 mostrando o quão ruim é a geração atual em finalização. Os caras erram de dentro da pequena área, de dentro da grande área, da intermediária…",440,18
1603103939146256385,BRKsEDU,2022-12-14 19:05:37+00:00,Posso afirmar que com 4min de jogo só deu Marrocos e tá Marrocos 0x1 França,169,4
1603102725989728256,BRKsEDU,2022-12-14 19:00:48+00:00,23s de jogo é só deu Marrocos até agora,389,11
1603086403386019840,BRKsEDU,2022-12-14 17:55:57+00:00,"Quais foram os jogos de 2022 que mais gostei!!? - Os MELHORES JOGOS de 2022 | BRKsEDU Game Awards
https://t.co/vhXuHtMDmr",123,5
1603022017598746624,BRKsEDU,2022-12-14 13:40:06+00:00,Call of Duty: Modern Warfare 2 https://t.co/gZhTOVi42V,2621,63
1602854409033089024,BRKsEDU,2022-12-14 02:34:05+00:00,@dionataneduardo Muito obrigado!!! Nesse exato momento estou jogando Symphony of the Night hehe,6,0
1602832608160882690,BRKsEDU,2022-12-14 01:07:27+00:00,@MrVanDep Prazer é meu https://t.co/nLHpGH19mc,3,0
1602821405783068672,BRKsEDU,2022-12-14 00:22:56+00:00,"Obrigado a todos que acompanharam meu canal em 2022!

Ano que me marcou bastante por eu ter feito com bastante frequência vídeos mais produzidos e roteirizados!

Ainda tenho alguns especiais pra publicar esse ano inclusive 😃 https://t.co/bfm11luQUZ",823,4
1602755472469245953,BRKsEDU,2022-12-13 20:00:57+00:00,@DansSuperDiobox Hahaha eu tento,1,0
1602726363613511680,BRKsEDU,2022-12-13 18:05:16+00:00,Street Fighter Zero 2 - Saturn https://t.co/43h8gEh6Vx,364,5
1602709468541747202,BRKsEDU,2022-12-13 16:58:08+00:00,@Vinisic331 https://t.co/gfR0U8usfX,17,1
1602296265408143362,BRKsEDU,2022-12-12 13:36:13+00:00,Tomb Raider - Saturn https://t.co/hkca1T5Vze,578,3
1602113949960380416,BRKsEDU,2022-12-12 01:31:46+00:00,@Viciadosdogame Esse não é negociável não hahaha,1,0
1602058618513285120,BRKsEDU,2022-12-11 21:51:54+00:00,@MrVanDep Digo em relação ao algoritmo que também só mostra coisa de futebol.,3,0
1602058527631380480,BRKsEDU,2022-12-11 21:51:32+00:00,@MrVanDep Eu tô aproveitando pra ver vídeo do Van Basten 🙃,42,0
1601991008144838659,BRKsEDU,2022-12-11 17:23:14+00:00,Silent Hill 2 - PS2 https://t.co/obSvdGja6o,1348,59
1601682082585284608,BRKsEDU,2022-12-10 20:55:40+00:00,Já reconheci minha jumência hein https://t.co/aeb8q1HF4D,209,4
1601680210230796289,BRKsEDU,2022-12-10 20:48:14+00:00,Ah era o Roy Keane kkkk https://t.co/q4oJqGtxXE https://t.co/r8jRBECrkJ,330,0
1601679917883662336,BRKsEDU,2022-12-10 20:47:04+00:00,"O @HKane não gosta de brasileiro dançando, né!? https://t.co/qdUK88pDpx",445,17
1601679306769723393,BRKsEDU,2022-12-10 20:44:39+00:00,Que delícia esse cosplay de Baggio,322,10
1601658597574078464,BRKsEDU,2022-12-10 19:22:21+00:00,@DolciMatheus Eu tô falando do futebol em geral. Inclui o Brasil mas tá longe ser algo específico do Brasil.,6,1
1601657404479115265,BRKsEDU,2022-12-10 19:17:37+00:00,Dá gosto ver jogador que sabe chutar de fora da área nessa Copa. Muito melhor que ficarem tentando carregar a bola até a pequena área.,655,18
1601609577232887809,BRKsEDU,2022-12-10 16:07:34+00:00,Super Mario RPG - SNES https://t.co/zsnpRB2F9q,380,1
1601607944264523776,BRKsEDU,2022-12-10 16:01:05+00:00,"@thaleslafayette Ali ele tinha que ir pra frente do atacante, não pra trás...",1,0
1601603521232920576,BRKsEDU,2022-12-10 15:43:30+00:00,Que falha bizarra do goleiro hein,332,1
1601353648029970432,BRKsEDU,2022-12-09 23:10:36+00:00,"Donkey Kong Country… no Japão, Super Donkey Kong! https://t.co/lZATiE6w2l",401,6
1601335011093151744,BRKsEDU,2022-12-09 21:56:32+00:00,Ah não,310,4
1601321614922375168,BRKsEDU,2022-12-09 21:03:18+00:00,Essa felicidade a gente merecia depois de hoje,560,20
1601318596013350912,BRKsEDU,2022-12-09 20:51:19+00:00,A arbitragem nos jogos de hoje tá uma vergonha,583,20
1601289279745196034,BRKsEDU,2022-12-09 18:54:49+00:00,@octaviobuzz Receba um abraço virtual porque também tô e tô precisando de um 😕,81,1
