id,userID,created_at,full_text,favorite_count,retweet_count
1617637887729889281,Loiranoob,2023-01-23 21:38:21+00:00,Reunião de gente grande agora com os líderes do @cidadealtarp ! Animada com a sementinha que foi plantada ali! Vamo bora!,266,8
1617577823429869568,Loiranoob,2023-01-23 17:39:40+00:00,"Fred ta se mostrando ser um cara mto cabeça, mto bacana! Espero não me decepcionar https://t.co/Icec6s6dsF",298,10
1617486156723257347,Loiranoob,2023-01-23 11:35:25+00:00,"Pelo amor de Deus, ele não pode sair! Hahahaha Tira a Marilia ou o Gustavo POR FAVOOOR https://t.co/wn4HLKIMUU",319,16
1617366913159663616,Loiranoob,2023-01-23 03:41:35+00:00,É aquele vilão que a gente ama odiar! Ele agrega no jogo! Bora colocar os dois no quarto e eliminar Marilia! https://t.co/NK9dzuKkGm,264,33
1617363661965737984,Loiranoob,2023-01-23 03:28:40+00:00,O Brasil agora: 🤡,586,47
1617362872790814724,Loiranoob,2023-01-23 03:25:32+00:00,PQ ELA NÃO DA TODAS AS PEÇAS PRA ELEEEEE? Ai ele bate o olho e resolveeee,398,18
1617359808138514437,Loiranoob,2023-01-23 03:13:22+00:00,SOMOS TODOS FRED E CABRITA NESSE BATE E VOLTA! PELO AAAAMOR DE DEEEEUS,431,43
1617355757078609920,Loiranoob,2023-01-23 02:57:16+00:00,ELA CONTOU DA CENTRAL DO LIDER???? BRUNA VC É MTO LEEENTAAAA,514,15
1617355211429019651,Loiranoob,2023-01-23 02:55:06+00:00,"“Entre eu e ela as coisas tão resolvidas”

O puro papo do abusivo!",348,26
1617354271938482176,Loiranoob,2023-01-23 02:51:22+00:00,PELO AMOOOOR DE DEEEEUUUUUUUUS https://t.co/aIVQZdEzsh,279,15
1617353742050889729,Loiranoob,2023-01-23 02:49:15+00:00,Agora ele vai se fazer o príncipe preocupado……….,365,25
1617353438379278336,Loiranoob,2023-01-23 02:48:03+00:00,PELO AAAAAAAAAMOOOR DE DEEEEUS! QUE NARCISISTAAAAAAAAAAAA,401,27
1617353337120198658,Loiranoob,2023-01-23 02:47:39+00:00,ELE TA BOTANDO A CULPA NELA????,1734,62
