id,userID,created_at,full_text,favorite_count,retweet_count
1587489010213130240,Cellbit,2022-11-01 16:57:28+00:00,"eu tenho orgulho de varias coisas que fiz

mas ver o pessoal recebendo finalmente o livro do RPG em casa é um sentimento muito especial

eu SEMPRE fico emocionado vendo, não sei explicar

eu amo muito ordem paranormal, nao tem jeito, obrigado por construirem isso comigo https://t.co/eDCPi0otxp",14968,979
1587296259781664768,Cellbit,2022-11-01 04:11:33+00:00,@Danielsmarconn me extrapolei mas já voltei à programação normal,3591,23
1587287860616613888,Cellbit,2022-11-01 03:38:11+00:00,"eu cometi

eu cometi o crime de amar demais",37779,3856
1587214120918683650,Cellbit,2022-10-31 22:45:10+00:00,"@1lenaalov eu flerto meio cringe mesmo, mas ja viram como ela ficou bonita com o cabelo novo?

e ainda aguenta meus papo nerdola

eu tenho sorte pra caralho",19244,1199
1586856458683125761,Cellbit,2022-10-30 23:03:56+00:00,@temporxrybliss @testinhaa_ OASHOANEOAJEPAHSOAUWIAHAHA,243,1
1586853748994973696,Cellbit,2022-10-30 22:53:10+00:00,que fim de semana bom,32533,5017
1586595088884449280,Cellbit,2022-10-30 05:45:21+00:00,"@flopy_fish a gente vai regravar só o cenário 3d em alguns momentos importantes, nenhuma cena de interpretação vai ser regravada",261,2
1586579724440145926,Cellbit,2022-10-30 04:44:18+00:00,@blankhele não só eu como toda a equipe do Ordem! todo mundo ama muito esse projeto e tá muito orgulhoso ♥ eu só tenho a sorte de ter tantas pessoas incriveis que confiam em mim,2941,69
1586562988944904192,Cellbit,2022-10-30 03:37:48+00:00,"@euOVER_ @tweetsdojao @Noblezito @eloart_ @cleysonCafe @amanda_brotto @Bonees_ @LuzianoArts @muellerh_art um trabalho impecavel, MUITO ORGULHO de trabalhar com vcs",2813,99
1586561224900214786,Cellbit,2022-10-30 03:30:47+00:00,@amoraartsy nao deveria! vou checar no negócio automatico da twitch de ad e tentar diminuir pro RPG,1346,25
1586554016695205889,Cellbit,2022-10-30 03:02:08+00:00,to muito empolgado com essa temporada 💚,18749,1446
1586509803178061824,Cellbit,2022-10-30 00:06:27+00:00,pelo menos é a melhor temporada pra esse tipo de problema,22866,1841
1586370014264926210,Cellbit,2022-10-29 14:50:59+00:00,é hoje!!,25235,4532
1584276602636054529,Cellbit,2022-10-23 20:12:31+00:00,"rapazeada..

sem live nessa próxima semana pra focar na produção de sinais do outro lado

amo vcs vejo vocês sábado
vai valer a pena
C",23448,1386
1583944392879968257,Cellbit,2022-10-22 22:12:26+00:00,"Vai ser uma história completamente nova, com personagens novos! 

Não precisa conhecer NADA de Ordem Paranormal pra assistir essa.

Vejo vocês sábado que vem 👽💚
#SinaisDoOutroLado https://t.co/ZE2fWAH5F7",24459,3994
1583857678648242176,Cellbit,2022-10-22 16:27:51+00:00,a qualquer momento,37297,4005
1577128619847356416,Cellbit,2022-10-04 02:48:59+00:00,"@OnlyFenyx @dassamsacional @OrdemParanormal os símbolos das relíquias não são exatamente rituais, apesar de usarem os sigilos de eloquência. cada um é único e eles são mais próximos do nosso conceito de ""nomes"" do que comunicação",1839,50
1577126219237072896,Cellbit,2022-10-04 02:39:26+00:00,"@dassamsacional @OrdemParanormal um mesmo ritual pode ser conjurado com símbolos diferentes! é o mesmo que comunicar algo com palavras diferentes

canonicamente, os dois símbolos existem, e pessoas diferentes podem ilustrar rituais de maneiras diferentes

até agora, só um ritual tem um símbolo único: transcender",9170,206
1575215161497235456,Cellbit,2022-09-28 20:05:35+00:00,@xadre05 tamo junto ♥,354,0
1575212063647203328,Cellbit,2022-09-28 19:53:16+00:00,"sei nem explicar o sentimento de orgulho

demorou mas ta nascendo

meu filhinho cheio de monstro horroroso pra causar destruição morte caos tristeza desespero

meu anjinho precioso https://t.co/35oo5KxYOu",20372,2106
